label,R,G,B,C,C-R,C-G,C-B,R-G,R-B,G-B
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1602,6713,4811,3793,5111,-1018,300,1318
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1902,2920,1389,6469,4567,3549,5080,-1018,513,1531
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1659,2467,1350,5774,4115,3307,4424,-808,309,1117
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1555,2369,1162,5297,3742,2928,4135,-814,393,1207
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1665,2636,1389,6089,4424,3453,4700,-971,276,1247
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1494,2369,1100,5297,3803,2928,4197,-875,394,1269
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1461,2192,1100,5103,3642,2911,4003,-731,361,1092
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1297,1904,1051,4452,3155,2548,3401,-607,246,853
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1192,5103,3642,2911,3911,-731,269,1000
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1461,2192,1229,5103,3642,2911,3874,-731,232,963
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1536,2358,1232,5367,3831,3009,4135,-822,304,1126
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1621,2504,1395,5808,4187,3304,4413,-883,226,1109
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1700,2537,1419,5838,4138,3301,4419,-837,281,1118
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1799,2979,1641,6729,4930,3750,5088,-1180,158,1338
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1657,7334,5342,4165,5677,-1177,335,1512
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,1992,3169,1641,7334,5342,4165,5693,-1177,351,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2165,3169,1641,7334,5169,4165,5693,-1004,524,1528
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2144,3014,1635,7072,4928,4058,5437,-870,509,1379
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2257,3399,1821,7874,5617,4475,6053,-1142,436,1578
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2269,3547,1932,8363,6094,4816,6431,-1278,337,1615
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2257,3531,1925,8189,5932,4658,6264,-1274,332,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2159,3531,1925,8189,6030,4658,6264,-1372,234,1606
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,2012,3391,1823,7625,5613,4234,5802,-1379,189,1568
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1941,2881,1577,6747,4806,3866,5170,-940,364,1304
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1768,2582,1480,6135,4367,3553,4655,-814,288,1102
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1622,2485,1394,5817,4195,3332,4423,-863,228,1091
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1578,2246,1236,5271,3693,3025,4035,-668,342,1010
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1538,2210,1194,5440,3902,3230,4246,-672,344,1016
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
yellow,1481,2080,1173,5040,3559,2960,3867,-599,308,907
