label,R,G,B,C,C-R,C-G,C-B,R-G,R-B,G-B
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1272,2261,1580,5407,4135,3146,3827,-989,-308,681
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,1456,2841,1840,6697,5241,3856,4857,-1385,-384,1001
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2527,4880,3449,10153,7626,5273,6704,-2353,-922,1431
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2326,4682,3265,10043,7717,5361,6778,-2356,-939,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2527,4682,3265,10043,7516,5361,6778,-2155,-738,1417
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,5381,3887,10153,7804,4772,6266,-3032,-1538,1494
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,2349,4537,3098,9982,7633,5445,6884,-2188,-749,1439
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
white,1911,4076,2913,9107,7196,5031,6194,-2165,-1002,1163
